Account;Area;Kontakt;Kontakt 2;Latitude;Longitude;Segment;Licznik
42868;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.739095;23.583305;3;1
42894;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.76753072074922;23.18429627638924;4;1
42908;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.48847199999999;22.737529;2;1
42912;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.901449;23.8403955;4;1
42977;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.9979174;22.7119213;3;1
42991;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.993092;22.88701;1;1
42998;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.7318773;23.5907471;2;1
43006;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.2069229;23.3276979;4;1
43008;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.734353;23.5964899;4;1
43026;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.5156888;23.3523524;4;1
43045;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.7007132;23.8676724;3;1
43055;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.644787;22.463549;3;1
43070;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.426073;22.884783;4;1
43099;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1426946;23.1492736;2;1
43106;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.767868;23.2020829;2;1
43132;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.762728;23.1851143;3;1
43144;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.0151985;23.3280766;4;1
43168;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.6473699;22.456705;4;1
43183;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.993182;22.890137;1;1
43222;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.65177440000001;23.3523579;1;1
43239;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.9929122;22.8803404;2;1
43270;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.014309;23.3365279;3;1
43284;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.65244;22.45439;2;1
43293;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.153592;23.1258793;2;1
43310;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.4061597;23.5030235;3;1
43319;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.85237;23.822139999999997;4;1
43331;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.9912688;22.8839671;3;1
43369;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.5656289;22.2863415;1;1
43390;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.746246;23.591939;2;1
43396;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.99118850000001;22.8813077;3;1
43416;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.31431745339116;22.917794062251208;1;1
43426;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.1186154;23.0760466;2;1
43444;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.646446;22.4462944;3;1
43458;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.769593;23.1925;1;1
43486;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.798901239314816;23.613539672666665;1;1
43513;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.677288;22.5071239;1;1
43518;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.8346479;23.7527405;4;1
43542;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13576627085203;23.122221763179926;2;1
43573;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.26503353051268;22.006334484727706;1;1
44015;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.19462309999999;22.0966939;2;1
44273;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.85340600000001;23.0264959;1;1
44349;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.2983937;23.2862187;2;1
44669;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.1205306;23.0842633;2;1
44819;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1300708;23.1409675;4;1
44901;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.65041119168216;22.455673983230856;1;1
44909;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.11348349103923;22.943179709552332;4;1
45285;OBSZAR 1;KONTAKT BRAK;KONTAKT 4;53.1452666;23.1328516;3;1
45363;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.139186;23.134729;1;1
45364;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.121836;23.153802;1;1
45365;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.1227157;23.1496703;3;1
45366;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.12212;23.103811;3;1
45367;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.128273;23.077517;2;1
45368;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.2087699;23.2095999;4;1
45398;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.65418014987496;23.35023214758324;3;1
45433;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.74133993486869;22.835889907290188;3;1
45505;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.84213954712976;22.977508930991544;4;1
45574;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.1542079;23.121228;1;1
45636;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.388275;22.938589999999998;1;1
45643;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.09932999999999;22.918037;3;1
45644;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.06884;22.7927;2;1
45653;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.77833889999999;23.1835881;3;1
45696;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.01833;22.21646;4;1
45701;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.1534072;23.0852757;3;1
45711;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.84496;22.43213;2;1
45721;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.5177418;23.6531189;1;1
45722;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.12066189999999;23.096266;4;1
45723;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1550191;23.1021399;1;1
45724;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.284456;22.3059601;3;1
45725;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.993629;22.703979;1;1
45728;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.56670115422412;22.28365597406366;4;1
45729;OBSZAR 1;KONTAKT BRAK;KONTAKT 4;53.3054304;22.0274314;1;1
45731;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.193610684317484;22.38498458835622;3;1
45737;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.221547;21.87492;3;1
45739;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.209551;23.0153779;3;1
45748;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.1325216;23.1019132;2;1
45783;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.82942573084426;23.741841120913577;3;1
45881;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.41039320772508;21.92865108233197;3;1
45979;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.40992079999999;22.414456;1;1
45981;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.630992;23.5434519;2;1
45982;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.017642;23.054883;1;1
45983;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.30513;22.02654;3;1
45984;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1404856;23.1658775;4;1
46018;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.9895693;22.7813369;1;1
46157;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1287838;23.1043309;1;1
46267;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.0199791;23.1433698;3;1
46298;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.72986812926674;22.694163937596393;1;1
46333;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.40482;23.504142;1;1
46342;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.2512452;23.1799458;2;1
46343;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.39512;23.03506;4;1
46416;OBSZAR 1;KONTAKT 9;KONTAKT BRAK;53.1348829;23.184125;1;1
46487;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.405187;22.795049;2;1
46505;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.17390931244972;22.053650193890785;1;1
46554;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.724233;23.57387;3;1
46636;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.165274999999994;22.08911;3;1
46698;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.193252;22.3863093;2;1
46729;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.36644306164048;22.847232246561937;4;1
46763;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.613329909601255;22.8755091966773;1;1
46766;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.89639;22.77574;2;1
46767;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1551950211349;22.666611537344703;4;1
46768;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.86579;23.08496;2;1
46769;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.31891443053934;22.91604861659665;1;1
46770;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.089885463483306;22.438933586416955;3;1
46772;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.153493;23.0337666;1;1
46812;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.60097;22.4941;3;1
46833;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14595;23.1504;3;1
46910;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.161772883468345;23.112990223206143;3;1
46962;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.28551229302827;22.301935690208705;4;1
46964;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.40948;22.41039;1;1
47019;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.38035;22.15395;3;1
47029;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.73012;22.69129;3;1
47031;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.56497;22.91274;2;1
47053;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.29789;22.36761;2;1
47157;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.54727;23.02635;3;1
47244;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.54891;22.68457;2;1
47301;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.396441404331625;22.657264655293666;2;1
47326;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;53.0366112;23.602574;3;1
47364;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.21352;22.24812;3;1
47366;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.1239134;22.9387122;2;1
47407;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;54.13250000000001;23.4619439;3;1
47538;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.19462206237393;22.091928405326495;3;1
47561;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.28441840195869;22.305101189105688;1;1
47590;OBSZAR 1;KONTAKT 9;KONTAKT BRAK;53.1408895;23.1728783;2;1
47603;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.833197;22.983469;4;1
47778;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.18653007084861;23.0655100809383;3;1
47819;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.22954;22.11126;4;1
47825;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.9862145239114;22.242332489316095;2;1
47858;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.55933;22.76432;1;1
47869;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.98019;23.29532;1;1
47907;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.19866;23.1602;2;1
47933;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.66562582775472;22.854778530126588;4;1
47944;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.661434339768824;22.91031187084499;4;1
47955;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.84049;23.76186;3;1
47998;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.2640547;23.7731652;2;1
48025;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.166719156419525;22.06572291129483;2;1
48040;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.744725870322526;23.23755318513577;3;1
48042;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.845781;22.997081;4;1
48044;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.6706266;22.5662268;1;1
48087;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.364356237985476;22.302583991510105;2;1
48104;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.73983986392862;23.394357622258184;3;1
48119;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.46848;21.66135;1;1
48121;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.27535286381887;22.40251612143538;4;1
48132;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.7861334;22.76646;1;1
48147;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.41114;23.22062;1;1
48178;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.148241;22.4054241;2;1
48184;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.87859;22.67237;3;1
48203;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.91920326655085;22.512787499561803;2;1
48208;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.38965307308022;21.72445998339159;2;1
48220;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.92059;22.64872;3;1
48248;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.463803;21.752295;4;1
48254;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.91676636373269;22.49791243423372;4;1
48335;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.66295041205645;22.70333623559443;4;1
48371;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.80103;23.52825;4;1
48395;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.45118;21.61792;4;1
48407;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.106782;22.946999;4;1
48429;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.7176;23.50713;2;1
48446;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.220248759896;22.350444127450793;1;1
48465;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.63201;23.5447;4;1
48506;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.05567;22.66204;2;1
48540;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.339956721693625;22.46093142932378;4;1
48546;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.55227;22.3546;3;1
48586;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.677015;23.565891;3;1
48636;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.28639099999999;22.303419;3;1
48644;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.09816;22.04115;2;1
48703;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.100955276829914;21.916644881075165;1;1
48712;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1403139;23.47378;2;1
48723;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.39402;23.22232;4;1
48790;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.73254;23.53506;3;1
48810;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;54.0422463;23.3560871;4;1
48883;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.67129;22.66689;1;1
48927;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.84950552850948;22.959875945095693;2;1
48962;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.93507;23.21447;3;1
48984;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.963;23.04026;1;1
49009;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.84257081239638;22.979760407724914;2;1
49037;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.069361;23.0810749;4;1
49045;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.389744;21.7246109;1;1
49078;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.15148;23.15496;3;1
49081;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.85418;22.577094;1;1
49127;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.4043;22.80974;1;1
49166;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.01959295254206;23.506925000000003;1;1
49176;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.122979;22.934884;2;1
49177;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1195232;22.9393418;3;1
49225;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.1023418566644;22.928004721865257;3;1
49234;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10144921002879;22.92831042156291;2;1
49258;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.653231;23.3531939;1;1
49270;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.140809;23.138478;2;1
49299;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13341089999999;23.170275;1;1
49305;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.12709770000001;23.1580055;2;1
49310;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1205987;22.9423649;2;1
49347;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.91795;22.51309;1;1
49424;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.68403;22.75209;4;1
49471;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.845176;22.982242;3;1
49517;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.123355037787256;22.934795262174468;1;1
49523;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;54.1061243;23.3407064;2;1
49551;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12223;23.14954;3;1
49560;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.122941;23.095906;2;1
49630;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1352806323562;23.17922687681765;4;1
49662;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.41149900000001;21.9237569;4;1
49710;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.1273527;23.0772299;1;1
49714;OBSZAR 1;KONTAKT 9;KONTAKT BRAK;53.134884;23.182485;3;1
49740;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.8391635;22.9796907;2;1
49766;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.29891689999999;23.286167;2;1
49821;OBSZAR 1;KONTAKT 9;KONTAKT BRAK;53.122159;23.141329;3;1
49834;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.380879;22.1552309;4;1
49889;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.68316;22.62036;1;1
49908;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.26427;23.773953;2;1
50002;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.23878;22.15045;2;1
50016;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.909658;22.8833678;3;1
50022;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.11384;22.82536;4;1
50049;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.3972369;23.519982;1;1
50052;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.213999899187044;23.213073717645962;1;1
50056;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.86605;23.51595;1;1
50058;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.28312;21.86336;4;1
50071;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.47421;22.95522;3;1
50081;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.15183149624734;22.312265115165435;1;1
50084;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.37955;22.85257;2;1
50089;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.17596;22.0394;3;1
50097;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.397987;23.4785799;4;1
50100;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.65095359999999;23.3518556;1;1
50103;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.23049;22.84908;3;1
50104;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.19741;23.2005602;1;1
50105;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1004497;22.9209558;4;1
50122;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.971741232993566;22.251460651638308;4;1
50130;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.18204300365144;22.047157977283327;3;1
50131;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.26860130103676;22.192337005080255;3;1
50154;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.10962;22.12884;2;1
50156;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.89076591912021;23.395066975265276;2;1
50162;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.52537002306809;22.677425929528294;3;1
50168;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.99118585489501;22.701894558770867;4;1
50173;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.63496;23.40609;3;1
50194;OBSZAR 1;KONTAKT 9;KONTAKT BRAK;53.1307479;23.0848852;2;1
50360;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.84421523688479;22.976640098069574;4;1
50365;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.41162357068426;22.870357113111606;2;1
50374;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.60475;23.1989;1;1
50408;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.0145668;22.7003787;4;1
50411;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.29789299999999;23.652356;1;1
50423;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.45643560000876;23.57558519992991;4;1
50424;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.414020314195696;23.43445995539289;2;1
50425;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.99907;22.8275;3;1
50451;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.6775426;23.1046236;4;1
50461;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.462376;23.230991;2;1
50464;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10451675915745;22.92806331839789;1;1
50547;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.4706;22.0224;2;1
50548;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.34463;22.01333;2;1
50550;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.66446179963548;23.2024326382503;3;1
50551;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.59898;23.37693;1;1
50576;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.85574889999999;22.7079419;2;1
50618;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.1036455;22.9360219;4;1
50634;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.30978;21.93685;4;1
50635;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14229;23.2218;4;1
50663;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.2143886;23.2478031;3;1
50696;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.56767701359044;22.282858018208753;4;1
50746;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.835847268069024;22.98518249912472;2;1
50867;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.426627;22.859596;1;1
50868;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.421995;22.874523;2;1
50869;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.42866;22.880174;2;1
50881;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.6999661;23.8737279;4;1
50973;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.0137501;23.0495865;1;1
50975;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.96696619999999;23.8443016;4;1
50999;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.851839;22.9540598;3;1
51009;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.9831993;22.8879538;1;1
51058;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.67928;22.49968;4;1
51076;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.21534;23.07935;3;1
51121;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.4828944;21.690118;3;1
51144;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.91336;22.64923;4;1
51237;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.369765;22.3127941;1;1
51238;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.0835045;23.1293295;4;1
51271;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;53.0318479;23.603926;1;1
51287;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.67233;22.75605;3;1
51378;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.866636104763714;23.51346177770844;4;1
51379;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.8945879;22.8362186;1;1
51451;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10678;22.947;1;1
51578;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.423643;22.859817;4;1
51582;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.389314500734116;21.725061422054175;3;1
51583;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.04799;23.28886;1;1
51590;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;53.09395;23.6726175;2;1
51596;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.83559140000001;23.7559248;4;1
51625;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.00312528352807;22.91346183984908;4;1
51643;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;54.10730419999999;23.3412239;2;1
51644;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.10835849999999;22.9530275;2;1
51657;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10772623359339;23.345362885608754;2;1
51659;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.08678680000001;23.211001;3;1
51666;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.83722573989175;22.9787823318185;3;1
